id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
658582025048563580,Joan Miró luxury Torremolinos,464339292,Manuel,,Churriana,36.62223163450229,-4.501881928653517,Entire home/apt,86,2,0,,,1,335,0,VFT/MA/53737
600083911571883098,Apartamento El Paralelo Torremolinos centro,306267120,Check-In&Check-Out,,Churriana,36.62692,-4.49732,Entire home/apt,114,5,1,2022-06-26,1,6,332,1,VFT /NA/524
52125209,Nice & Cool Estudio,422010074,Marcos,,Churriana,36.62423,-4.49944,Entire home/apt,130,1,4,2021-11-14,0.45,1,308,4,VFT/MA/46761
52909275,"Toro - Luxury beachfront holiday apartment, Torrem",390947818,ViVi Holiday,,Churriana,36.64292,-4.48054,Entire home/apt,180,3,5,2022-06-23,1.23,10,312,5,VFT/MA/46717
595917613279545290,La Nogalera Beach Torremolinos,178928203,Manuel,,Churriana,36.62291,-4.49889,Entire home/apt,207,2,0,,,2,269,0,CTC-2022065339
53505996,Exclusivo apartamento en Torremolinos a 200m mar,433272415,Juan Manuel,,Churriana,36.63799,-4.48584,Entire home/apt,141,2,3,2022-05-29,0.52,2,319,3,VFT/MA/47876
21999366,AT- PLAYAMAR - TORREMOLINOS,159924976,Alberto,,Churriana,36.63887,-4.49143,Entire home/apt,116,3,29,2022-05-07,0.53,4,265,6,CTC-2018153651
14620615,"TORREMOLINOS CENTRO,fastWifi,air conditionné,plage",90755372,Lilya,,Churriana,36.62565,-4.49809,Entire home/apt,75,2,63,2022-06-24,0.89,1,197,11,Exempt
53324335,Cómodo apt/estudio en primera línea de la playa,430523575,Aimade,,Churriana,36.63448,-4.4872,Entire home/apt,189,1,4,2022-06-26,0.58,1,360,4,Exempt
650395880131327458,TESS Casa Buenavista,203070038,TESS Vacacional,,Churriana,36.65435,-4.5304,Entire home/apt,308,1,0,,,3,156,0,VFT/MA/38833
633933517582195837,Cubo's Casa Los Manantiales,117253760,Cubo'S Holiday Homes.,,Churriana,36.6557,-4.55571,Entire home/apt,355,1,0,,,22,154,0,VFT/MA/52458
1419402,Modern Studio in Torremolinos Spain,7643813,Miriam,,Churriana,36.62572,-4.5016,Entire home/apt,49,5,57,2022-05-20,0.53,1,177,12,CTC-2016100231
35748395,Casa próxima a la playa - House close to the beach,234609566,Eduardo,,Este,36.71504,-4.30362,Entire home/apt,179,4,10,2022-05-15,0.44,1,187,8,VFT/MA/34578
4705609,Apartment with terrace/sea view,24323565,Ludek,,Este,36.71435,-4.30899,Entire home/apt,217,2,7,2020-02-02,0.08,11,335,0,CTC-201665087
18324698,ALMA Mediterránea 🏖,82702822,Maria,,Churriana,36.63191,-4.49295,Entire home/apt,41,2,87,2022-06-10,1.44,2,95,17,VTF/MA/13486
556406162397766824,Acogedora habitación,409941776,Juan Jose,,Churriana,36.6372,-4.49766,Private room,70,2,0,,,4,303,0,Exempt
